date,state,disease,total_cases,total_deaths
2016-03-07,Rajasthan,Fever With Rash,61,0
2017-04-10,Rajasthan,Fever With Rash,0,0
2013-01-07,Rajasthan,Food Poisoning,310,0
2013-02-04,Rajasthan,Food Poisoning,48,0
2013-04-01,Rajasthan,Food Poisoning,20,0
2013-04-08,Rajasthan,Food Poisoning,80,0
2013-05-13,Rajasthan,Food Poisoning,0,0
2013-05-20,Rajasthan,Food Poisoning,150,0
2013-05-27,Rajasthan,Food Poisoning,43,0
2013-07-22,Rajasthan,Food Poisoning,40,0
2013-08-05,Rajasthan,Food Poisoning,79,0
2013-09-23,Rajasthan,Food Poisoning,17,1
2013-10-21,Rajasthan,Food Poisoning,11,0
2013-12-09,Rajasthan,Food Poisoning,30,0
2014-02-10,Rajasthan,Food Poisoning,14,0
2014-02-17,Rajasthan,Food Poisoning,104,0
2014-05-05,Rajasthan,Food Poisoning,25,0
2014-06-09,Rajasthan,Food Poisoning,144,0
2014-06-23,Rajasthan,Food Poisoning,37,0
2014-07-07,Rajasthan,Food Poisoning,23,0
2014-07-14,Rajasthan,Food Poisoning,30,0
2014-09-29,Rajasthan,Food Poisoning,51,0
2014-11-03,Rajasthan,Food Poisoning,105,0
2015-03-09,Rajasthan,Food Poisoning,80,1
2015-03-16,Rajasthan,Food Poisoning,14,1
2015-05-04,Rajasthan,Food Poisoning,0,0
2015-05-11,Rajasthan,Food Poisoning,8,0
2015-05-25,Rajasthan,Food Poisoning,0,0
2015-06-01,Rajasthan,Food Poisoning,78,0
2015-06-15,Rajasthan,Food Poisoning,44,0
2015-08-03,Rajasthan,Food Poisoning,86,0
2015-10-05,Rajasthan,Food Poisoning,20,0
2015-11-30,Rajasthan,Food Poisoning,18,0
2016-02-22,Rajasthan,Food Poisoning,170,0
2016-04-18,Rajasthan,Food Poisoning,193,0
2016-05-23,Rajasthan,Food Poisoning,35,0
2016-05-30,Rajasthan,Food Poisoning,76,0
2016-06-27,Rajasthan,Food Poisoning,104,0
2016-07-04,Rajasthan,Food Poisoning,67,0
2016-08-22,Rajasthan,Food Poisoning,9,2
2016-09-12,Rajasthan,Food Poisoning,0,0
2017-02-27,Rajasthan,Food Poisoning,215,0
2017-03-06,Rajasthan,Food Poisoning,47,0
2018-01-08,Rajasthan,Food Poisoning,0,0
2019-04-29,Rajasthan,Food Poisoning,260,2
2015-06-08,Rajasthan,Gastroenteritis,78,0
2016-04-04,Rajasthan,Gastroenteritis,20,0
2016-04-18,Rajasthan,Gastroenteritis,19,0
2016-05-30,Rajasthan,Gastroenteritis,29,0
2016-07-18,Rajasthan,Gastroenteritis,37,1
2016-07-25,Rajasthan,Gastroenteritis,37,0
2016-08-08,Rajasthan,Gastroenteritis,6,2
2016-09-26,Rajasthan,Gastroenteritis,39,0
2014-12-08,Rajasthan,Hepatitis A And E,79,0
2014-12-22,Rajasthan,Hepatitis A And E,6,0
2015-01-26,Rajasthan,Hepatitis A And E,178,0
2016-06-20,Rajasthan,Hepatitis A And E,48,0
2016-07-25,Rajasthan,Hepatitis A And E,80,0
2015-10-19,Rajasthan,Leptospirosis,1,0
2013-07-15,Rajasthan,Malaria,40,2
2016-09-19,Rajasthan,Malaria,9,0
2015-01-12,Rajasthan,Measles,13,0
2015-03-30,Rajasthan,Measles,42,0
2015-05-25,Rajasthan,Measles,0,0
2015-07-13,Rajasthan,Measles,15,0
2015-09-14,Rajasthan,Measles,66,3
2016-02-08,Rajasthan,Measles,27,0
2016-02-15,Rajasthan,Measles,27,0
2016-02-29,Rajasthan,Measles,0,0
2016-03-07,Rajasthan,Measles,31,0
2016-03-21,Rajasthan,Measles,7,0
2016-10-03,Rajasthan,Measles,31,0
2016-10-24,Rajasthan,Measles,10,0
2016-10-31,Rajasthan,Measles,9,0
2016-12-12,Rajasthan,Measles,39,0
2017-02-06,Rajasthan,Measles,25,0
2017-02-13,Rajasthan,Measles,46,0
2017-02-27,Rajasthan,Measles,20,0
2017-05-08,Rajasthan,Measles,5,0
2018-01-15,Rajasthan,Measles,0,1
2018-01-29,Rajasthan,Measles,0,1
2018-02-05,Rajasthan,Measles,0,0
2018-03-26,Rajasthan,Measles,23,0
2016-08-22,Rajasthan,Mumps,110,0
2016-03-07,Rajasthan,Poisoning,13,0
2013-09-30,Rajasthan,Scrub Typhus,0,8
2015-09-21,Rajasthan,Scrub Typhus,102,4
2016-10-31,Rajasthan,Scrub Typhus,3,0
2017-08-28,Rajasthan,Scrub Typhus,17,0
2017-03-27,Rajasthan,Typhoid Fever,0,0
2017-04-17,Rajasthan,Typhoid Fever,0,0
2014-04-07,Rajasthan,Viral Hepatitis,27,0
2014-11-24,Rajasthan,Viral Hepatitis,10,0
2015-01-19,Rajasthan,Viral Hepatitis,41,0
2015-06-29,Rajasthan,Viral Hepatitis,138,0
2016-05-16,Rajasthan,Viral Hepatitis,13,0
2016-07-18,Rajasthan,Viral Hepatitis,17,0
2016-10-24,Rajasthan,Viral Hepatitis,15,0
2017-02-06,Rajasthan,Viral Hepatitis,26,0
2019-04-29,Rajasthan,Viral Hepatitis,26,0
2018-09-24,Rajasthan,Zika Virus Disease,8,0
2018-10-29,Rajasthan,Zika Virus Disease,159,0
2013-03-18,Sikkim,Acute Diarrhoeal Disease,22,0
2013-05-20,Sikkim,Acute Diarrhoeal Disease,42,0
2014-09-15,Sikkim,Acute Diarrhoeal Disease,24,0
2014-09-29,Sikkim,Acute Diarrhoeal Disease,24,0
2020-05-18,Sikkim,Acute Diarrhoeal Disease,71,0
2016-04-25,Sikkim,Chickenpox,11,0
2016-05-02,Sikkim,Chickenpox,11,0
2013-09-02,Sikkim,Dengue,103,0
2013-09-16,Sikkim,Dengue,154,1
2017-11-13,Sikkim,Dengue,60,0
2018-08-20,Sikkim,Dengue,42,0
2015-11-16,Sikkim,Fever With Rash,28,0
2015-09-21,Sikkim,Food Poisoning,13,0
2015-09-28,Sikkim,Food Poisoning,13,0
2015-05-18,Sikkim,Measles,40,0
2016-03-14,Sikkim,Measles,0,0
2017-09-04,Sikkim,Scrub Typhus,29,2
2013-04-15,Tamil Nadu,Acute Diarrhoeal Disease,15,0
2013-06-24,Tamil Nadu,Acute Diarrhoeal Disease,33,1
2013-07-01,Tamil Nadu,Acute Diarrhoeal Disease,11,0
2013-07-29,Tamil Nadu,Acute Diarrhoeal Disease,17,0
2013-10-07,Tamil Nadu,Acute Diarrhoeal Disease,20,0
2013-12-09,Tamil Nadu,Acute Diarrhoeal Disease,15,0
2014-01-27,Tamil Nadu,Acute Diarrhoeal Disease,17,0
2014-02-10,Tamil Nadu,Acute Diarrhoeal Disease,32,0
2014-05-26,Tamil Nadu,Acute Diarrhoeal Disease,19,0
2014-07-07,Tamil Nadu,Acute Diarrhoeal Disease,10,0
2014-07-14,Tamil Nadu,Acute Diarrhoeal Disease,15,0
2014-07-28,Tamil Nadu,Acute Diarrhoeal Disease,33,0
2014-08-04,Tamil Nadu,Acute Diarrhoeal Disease,0,0
2014-11-03,Tamil Nadu,Acute Diarrhoeal Disease,83,0
2015-05-25,Tamil Nadu,Acute Diarrhoeal Disease,0,0
2015-06-22,Tamil Nadu,Acute Diarrhoeal Disease,12,0
2015-08-24,Tamil Nadu,Acute Diarrhoeal Disease,17,0
2015-09-07,Tamil Nadu,Acute Diarrhoeal Disease,25,0
2015-09-21,Tamil Nadu,Acute Diarrhoeal Disease,21,0
2015-09-28,Tamil Nadu,Acute Diarrhoeal Disease,37,0
2015-11-23,Tamil Nadu,Acute Diarrhoeal Disease,20,0
2015-12-14,Tamil Nadu,Acute Diarrhoeal Disease,11,0
2015-12-21,Tamil Nadu,Acute Diarrhoeal Disease,14,0
2016-01-04,Tamil Nadu,Acute Diarrhoeal Disease,35,0
2016-02-22,Tamil Nadu,Acute Diarrhoeal Disease,18,0
2016-02-29,Tamil Nadu,Acute Diarrhoeal Disease,16,0
2016-03-21,Tamil Nadu,Acute Diarrhoeal Disease,0,0
2016-05-02,Tamil Nadu,Acute Diarrhoeal Disease,45,1
2016-06-06,Tamil Nadu,Acute Diarrhoeal Disease,15,0
2016-07-11,Tamil Nadu,Acute Diarrhoeal Disease,77,0
2016-07-18,Tamil Nadu,Acute Diarrhoeal Disease,17,0
2016-08-08,Tamil Nadu,Acute Diarrhoeal Disease,59,0
2016-09-05,Tamil Nadu,Acute Diarrhoeal Disease,0,0
2016-09-12,Tamil Nadu,Acute Diarrhoeal Disease,0,0
2016-11-21,Tamil Nadu,Acute Diarrhoeal Disease,60,0
2017-01-02,Tamil Nadu,Acute Diarrhoeal Disease,32,0
2017-02-06,Tamil Nadu,Acute Diarrhoeal Disease,16,0
2017-02-13,Tamil Nadu,Acute Diarrhoeal Disease,55,0
2017-02-27,Tamil Nadu,Acute Diarrhoeal Disease,33,4
2020-04-13,Tamil Nadu,Acute Diarrhoeal Disease,10,0
2020-04-20,Tamil Nadu,Acute Diarrhoeal Disease,11,0
2020-07-06,Tamil Nadu,Acute Diarrhoeal Disease,57,0
2020-12-28,Tamil Nadu,Acute Diarrhoeal Disease,21,0
2021-01-04,Tamil Nadu,Acute Diarrhoeal Disease,17,0
2021-03-01,Tamil Nadu,Acute Diarrhoeal Disease,14,0
2021-12-20,Tamil Nadu,Acute Diarrhoeal Disease,13,0
2022-10-17,Tamil Nadu,Acute Diarrhoeal Disease,11,1
2013-01-14,Tamil Nadu,Acute Febrile Illness,17,0
2013-03-11,Tamil Nadu,Acute Febrile Illness,16,0
2013-05-13,Tamil Nadu,Acute Febrile Illness,0,0
2013-06-24,Tamil Nadu,Acute Febrile Illness,14,0
2013-07-08,Tamil Nadu,Acute Febrile Illness,22,0
2013-07-15,Tamil Nadu,Acute Febrile Illness,10,0
2013-07-29,Tamil Nadu,Acute Febrile Illness,25,0
2013-08-19,Tamil Nadu,Acute Febrile Illness,16,0
2013-09-23,Tamil Nadu,Acute Febrile Illness,11,0
2013-09-30,Tamil Nadu,Acute Febrile Illness,15,0
2013-10-07,Tamil Nadu,Acute Febrile Illness,10,0
2013-10-14,Tamil Nadu,Acute Febrile Illness,33,0
2013-10-28,Tamil Nadu,Acute Febrile Illness,14,0
2013-11-25,Tamil Nadu,Acute Febrile Illness,24,0
2014-09-01,Tamil Nadu,Acute Febrile Illness,17,0
2014-10-13,Tamil Nadu,Acute Febrile Illness,15,0
2014-11-03,Tamil Nadu,Acute Febrile Illness,14,0
2014-11-10,Tamil Nadu,Acute Febrile Illness,10,0
2014-11-24,Tamil Nadu,Acute Febrile Illness,10,0
2015-01-12,Tamil Nadu,Acute Febrile Illness,11,0
2015-02-02,Tamil Nadu,Acute Febrile Illness,0,0
2015-06-15,Tamil Nadu,Acute Febrile Illness,12,0
2015-09-28,Tamil Nadu,Acute Febrile Illness,7,0
2015-11-16,Tamil Nadu,Acute Febrile Illness,27,0
2016-06-27,Tamil Nadu,Acute Febrile Illness,126,0
2016-07-11,Tamil Nadu,Acute Febrile Illness,42,1
2016-08-15,Tamil Nadu,Acute Febrile Illness,21,0
2016-08-22,Tamil Nadu,Acute Febrile Illness,17,0
2016-08-29,Tamil Nadu,Acute Febrile Illness,0,0
2016-09-05,Tamil Nadu,Acute Febrile Illness,0,0
2016-09-12,Tamil Nadu,Acute Febrile Illness,0,0
2016-09-19,Tamil Nadu,Acute Febrile Illness,50,0
2017-02-06,Tamil Nadu,Acute Febrile Illness,79,0
2017-07-03,Tamil Nadu,Acute Febrile Illness,24,0
2018-12-17,Tamil Nadu,Acute Febrile Illness,38,0
2013-02-11,Tamil Nadu,Chickenpox,8,0
2013-03-18,Tamil Nadu,Chickenpox,15,0
2013-11-25,Tamil Nadu,Chickenpox,22,0
2014-03-10,Tamil Nadu,Chickenpox,18,0
2015-02-16,Tamil Nadu,Chickenpox,0,0
2015-02-23,Tamil Nadu,Chickenpox,12,0
2015-03-09,Tamil Nadu,Chickenpox,20,0
2015-04-13,Tamil Nadu,Chickenpox,24,0
2015-08-24,Tamil Nadu,Chickenpox,34,0
2016-02-08,Tamil Nadu,Chickenpox,17,0
2016-02-15,Tamil Nadu,Chickenpox,23,0
2016-02-22,Tamil Nadu,Chickenpox,41,0
2016-02-29,Tamil Nadu,Chickenpox,12,0
2016-04-04,Tamil Nadu,Chickenpox,14,0
2016-12-05,Tamil Nadu,Chickenpox,8,0
2016-12-12,Tamil Nadu,Chickenpox,76,0
2016-12-19,Tamil Nadu,Chickenpox,16,0
2017-01-30,Tamil Nadu,Chickenpox,16,0
2017-02-06,Tamil Nadu,Chickenpox,6,0
2017-04-10,Tamil Nadu,Chickenpox,0,0
2018-02-05,Tamil Nadu,Chickenpox,0,0
2018-03-26,Tamil Nadu,Chickenpox,17,0
2020-03-16,Tamil Nadu,Chickenpox,7,0
2013-01-07,Tamil Nadu,Chikungunya,17,0
2013-01-21,Tamil Nadu,Chikungunya,17,0
2013-01-28,Tamil Nadu,Chikungunya,51,0
2013-04-08,Tamil Nadu,Chikungunya,0,0
2013-07-08,Tamil Nadu,Chikungunya,82,0
2014-03-03,Tamil Nadu,Chikungunya,17,0
2014-06-09,Tamil Nadu,Chikungunya,37,0
2014-08-11,Tamil Nadu,Chikungunya,27,0
2014-09-22,Tamil Nadu,Chikungunya,18,0
2014-09-29,Tamil Nadu,Chikungunya,18,0
2014-11-03,Tamil Nadu,Chikungunya,86,0
2015-05-11,Tamil Nadu,Chikungunya,62,0
2015-06-15,Tamil Nadu,Chikungunya,11,0
2015-07-13,Tamil Nadu,Chikungunya,14,0
2015-10-12,Tamil Nadu,Chikungunya,42,0
2016-02-29,Tamil Nadu,Chikungunya,0,0
2017-12-04,Tamil Nadu,Chikungunya,25,0
2018-01-29,Tamil Nadu,Chikungunya,0,0
2013-07-22,Tamil Nadu,Cholera,13,0
2013-12-23,Tamil Nadu,Cholera,19,0
2014-09-15,Tamil Nadu,Cholera,16,0
2013-04-15,Tamil Nadu,Dengue,11,0
2013-08-12,Tamil Nadu,Dengue,28,0
2013-10-07,Tamil Nadu,Dengue,12,0
2013-11-18,Tamil Nadu,Dengue,12,0
2013-12-23,Tamil Nadu,Dengue,17,1
2014-03-10,Tamil Nadu,Dengue,9,0
2014-07-14,Tamil Nadu,Dengue,12,0
2014-07-28,Tamil Nadu,Dengue,13,0
2014-09-08,Tamil Nadu,Dengue,55,0
2014-09-15,Tamil Nadu,Dengue,21,0
2014-09-22,Tamil Nadu,Dengue,38,0
2014-09-29,Tamil Nadu,Dengue,21,0
2014-10-06,Tamil Nadu,Dengue,31,0
2015-01-12,Tamil Nadu,Dengue,16,0
2015-02-09,Tamil Nadu,Dengue,0,0
2015-03-23,Tamil Nadu,Dengue,5,0
2015-05-04,Tamil Nadu,Dengue,0,0
2015-06-22,Tamil Nadu,Dengue,11,0
2015-06-29,Tamil Nadu,Dengue,13,0
2015-07-13,Tamil Nadu,Dengue,118,0
2015-08-17,Tamil Nadu,Dengue,33,1
2015-08-24,Tamil Nadu,Dengue,19,0
2015-08-31,Tamil Nadu,Dengue,50,2
2015-09-07,Tamil Nadu,Dengue,22,0
2015-09-14,Tamil Nadu,Dengue,65,0
2015-09-28,Tamil Nadu,Dengue,30,0
2015-10-12,Tamil Nadu,Dengue,9,0
2015-12-07,Tamil Nadu,Dengue,14,0
2015-12-14,Tamil Nadu,Dengue,85,3
2016-01-11,Tamil Nadu,Dengue,5,0
2016-01-18,Tamil Nadu,Dengue,28,1
2016-02-08,Tamil Nadu,Dengue,13,1
2016-02-15,Tamil Nadu,Dengue,13,1
2016-02-29,Tamil Nadu,Dengue,19,0
2016-05-30,Tamil Nadu,Dengue,92,0
2016-08-01,Tamil Nadu,Dengue,32,0
2016-08-22,Tamil Nadu,Dengue,38,0
2016-09-05,Tamil Nadu,Dengue,0,0
2016-10-03,Tamil Nadu,Dengue,11,0
2016-11-21,Tamil Nadu,Dengue,24,0
2017-01-02,Tamil Nadu,Dengue,60,0
2017-01-09,Tamil Nadu,Dengue,207,1
2017-01-16,Tamil Nadu,Dengue,33,0
2017-06-26,Tamil Nadu,Dengue,57,0
2020-10-26,Tamil Nadu,Dengue,21,0
2023-04-03,Tamil Nadu,Dengue,11,0
2013-02-04,Tamil Nadu,Dengue And Chikungunya,31,0
2014-12-29,Tamil Nadu,Dengue And Chikungunya,25,0
2015-09-14,Tamil Nadu,Dengue And Chikungunya,28,0
2021-03-08,Tamil Nadu,Diphtheria,1,1
2021-03-29,Tamil Nadu,Diphtheria,1,0
2021-06-07,Tamil Nadu,Diphtheria,1,0
2016-01-18,Tamil Nadu,Fever With Rash,6,0
2016-02-01,Tamil Nadu,Fever With Rash,7,0
2016-03-07,Tamil Nadu,Fever With Rash,13,0
2013-01-28,Tamil Nadu,Food Poisoning,46,0
2013-02-04,Tamil Nadu,Food Poisoning,10,0
2013-04-22,Tamil Nadu,Food Poisoning,22,0
2013-06-10,Tamil Nadu,Food Poisoning,18,0
2013-06-24,Tamil Nadu,Food Poisoning,14,0
2013-07-22,Tamil Nadu,Food Poisoning,172,0
2013-09-02,Tamil Nadu,Food Poisoning,204,0
2013-12-30,Tamil Nadu,Food Poisoning,41,0
2014-02-03,Tamil Nadu,Food Poisoning,42,0
2014-02-17,Tamil Nadu,Food Poisoning,18,0
2014-06-23,Tamil Nadu,Food Poisoning,40,0
2014-09-01,Tamil Nadu,Food Poisoning,20,0
2014-09-08,Tamil Nadu,Food Poisoning,45,0
2014-12-08,Tamil Nadu,Food Poisoning,12,0
2014-12-22,Tamil Nadu,Food Poisoning,49,0
2015-01-12,Tamil Nadu,Food Poisoning,12,0
2015-01-26,Tamil Nadu,Food Poisoning,0,0
2015-03-02,Tamil Nadu,Food Poisoning,0,0
2015-03-23,Tamil Nadu,Food Poisoning,18,0
2015-04-06,Tamil Nadu,Food Poisoning,0,0
2015-05-04,Tamil Nadu,Food Poisoning,0,0
2015-07-06,Tamil Nadu,Food Poisoning,16,0
2015-07-27,Tamil Nadu,Food Poisoning,44,0
2015-08-24,Tamil Nadu,Food Poisoning,123,0
2015-09-07,Tamil Nadu,Food Poisoning,70,0
2015-09-28,Tamil Nadu,Food Poisoning,27,0
2015-10-12,Tamil Nadu,Food Poisoning,220,0
2015-10-19,Tamil Nadu,Food Poisoning,27,0
2015-10-26,Tamil Nadu,Food Poisoning,17,0
2015-11-02,Tamil Nadu,Food Poisoning,52,0
2015-11-23,Tamil Nadu,Food Poisoning,52,0
2016-01-04,Tamil Nadu,Food Poisoning,14,0
2016-02-01,Tamil Nadu,Food Poisoning,55,0
2016-02-08,Tamil Nadu,Food Poisoning,55,0
2016-02-29,Tamil Nadu,Food Poisoning,21,0
2016-03-07,Tamil Nadu,Food Poisoning,28,0
2016-03-14,Tamil Nadu,Food Poisoning,0,0
2016-03-21,Tamil Nadu,Food Poisoning,0,0
2016-04-18,Tamil Nadu,Food Poisoning,69,0
2016-04-25,Tamil Nadu,Food Poisoning,14,0
2016-05-02,Tamil Nadu,Food Poisoning,65,0
2016-05-16,Tamil Nadu,Food Poisoning,9,0
2016-06-06,Tamil Nadu,Food Poisoning,12,0
2016-06-20,Tamil Nadu,Food Poisoning,49,0
2016-06-27,Tamil Nadu,Food Poisoning,9,0
2016-07-25,Tamil Nadu,Food Poisoning,92,0
2016-08-08,Tamil Nadu,Food Poisoning,54,0
2016-08-15,Tamil Nadu,Food Poisoning,64,0
2016-08-29,Tamil Nadu,Food Poisoning,0,0
2016-09-05,Tamil Nadu,Food Poisoning,0,0
2016-09-19,Tamil Nadu,Food Poisoning,10,0
2016-11-21,Tamil Nadu,Food Poisoning,10,0
2016-12-05,Tamil Nadu,Food Poisoning,53,0
2016-12-19,Tamil Nadu,Food Poisoning,11,0
2017-01-02,Tamil Nadu,Food Poisoning,25,0
2017-01-09,Tamil Nadu,Food Poisoning,45,0
2017-01-30,Tamil Nadu,Food Poisoning,128,0
2017-02-13,Tamil Nadu,Food Poisoning,50,0
2020-10-19,Tamil Nadu,Food Poisoning,38,0
2020-12-14,Tamil Nadu,Food Poisoning,8,0
2021-08-30,Tamil Nadu,Food Poisoning,4,1
2016-07-04,Tamil Nadu,Hepatitis A And E,41,1
2013-03-04,Tamil Nadu,Leptospirosis,18,0
2013-03-25,Tamil Nadu,Leptospirosis,15,0
2013-06-17,Tamil Nadu,Leptospirosis,20,0
2014-06-16,Tamil Nadu,Leptospirosis,19,0
2014-09-15,Tamil Nadu,Leptospirosis,11,0
2015-10-12,Tamil Nadu,Leptospirosis,11,0
2016-01-25,Tamil Nadu,Leptospirosis,58,0
2016-02-29,Tamil Nadu,Leptospirosis,14,0
2016-03-07,Tamil Nadu,Leptospirosis,50,0
2016-10-24,Tamil Nadu,Leptospirosis,21,0
2013-11-11,Tamil Nadu,Malaria,22,0
2015-09-21,Tamil Nadu,Malaria,249,0
2016-05-23,Tamil Nadu,Malaria,19,0
2016-06-06,Tamil Nadu,Malaria,28,0
2013-03-11,Tamil Nadu,Measles,14,0
2013-04-08,Tamil Nadu,Measles,15,0
2014-12-15,Tamil Nadu,Measles,8,0
2015-02-16,Tamil Nadu,Measles,22,0
2015-03-30,Tamil Nadu,Measles,20,0
2015-12-21,Tamil Nadu,Measles,7,0
2016-01-04,Tamil Nadu,Measles,5,0
2016-04-25,Tamil Nadu,Measles,6,0
2016-10-24,Tamil Nadu,Measles,5,0
2016-12-19,Tamil Nadu,Measles,12,0
2023-06-19,Tamil Nadu,Measles,33,0
2015-01-19,Tamil Nadu,Mumps,8,0
2015-11-09,Tamil Nadu,Mumps,16,0
2018-12-17,Tamil Nadu,Mumps,14,0
2014-07-21,Tamil Nadu,Scrub Typhus,10,1
2015-09-07,Tamil Nadu,Scrub Typhus,9,0
2014-06-30,Tamil Nadu,Typhoid Fever,18,0
2014-07-28,Tamil Nadu,Typhoid Fever,24,0
2015-06-08,Tamil Nadu,Typhoid Fever,41,0
2015-09-21,Tamil Nadu,Typhoid Fever,56,0
2015-09-28,Tamil Nadu,Typhoid Fever,22,0
2016-07-18,Tamil Nadu,Typhoid Fever,23,0
2017-02-06,Tamil Nadu,Typhoid Fever,12,0
2020-04-13,Tamil Nadu,Typhoid Fever,14,0
2014-08-25,Tamil Nadu,Viral Hepatitis,66,0
2014-09-15,Tamil Nadu,Viral Hepatitis,11,0
2015-09-21,Tamil Nadu,Viral Hepatitis,7,0
2015-11-02,Tamil Nadu,Viral Hepatitis,24,0
2016-07-04,Tamil Nadu,Viral Hepatitis,24,0
2016-10-03,Tamil Nadu,Viral Hepatitis,12,0
2016-11-21,Tamil Nadu,Viral Hepatitis,11,0
2015-03-09,Telangana,Acute Diarrhoeal Disease,35,0
2015-07-13,Telangana,Acute Diarrhoeal Disease,55,0
2016-06-06,Telangana,Acute Diarrhoeal Disease,14,0
2016-07-04,Telangana,Acute Diarrhoeal Disease,120,1
2016-07-11,Telangana,Acute Diarrhoeal Disease,41,0
2016-07-18,Telangana,Acute Diarrhoeal Disease,126,0
2016-08-08,Telangana,Acute Diarrhoeal Disease,54,0
2016-09-05,Telangana,Acute Diarrhoeal Disease,0,1
2016-09-12,Telangana,Acute Diarrhoeal Disease,0,1
2016-09-26,Telangana,Acute Diarrhoeal Disease,72,1
2016-10-03,Telangana,Acute Diarrhoeal Disease,35,0
2016-10-24,Telangana,Acute Diarrhoeal Disease,43,0
2017-01-09,Telangana,Acute Diarrhoeal Disease,80,0
2017-01-23,Telangana,Acute Diarrhoeal Disease,17,0
2014-08-18,Telangana,Acute Febrile Illness,19,1
2014-08-25,Telangana,Acute Febrile Illness,34,0
2016-08-22,Telangana,Acute Febrile Illness,132,0
2016-08-29,Telangana,Acute Febrile Illness,19,0
2016-10-31,Telangana,Acute Febrile Illness,11,2
2016-02-22,Telangana,Chickenpox,13,0
2015-11-09,Telangana,Chikungunya,14,0
2016-10-03,Telangana,Chikungunya,26,0
2017-12-25,Telangana,Chikungunya,39,0
2015-03-02,Telangana,Cholera,0,0
2015-10-05,Telangana,Cholera,172,0
2016-07-25,Telangana,Cholera,202,1
2016-11-21,Telangana,Cholera,43,0
2015-08-03,Telangana,Dengue,25,0
2015-08-31,Telangana,Dengue,15,1
2016-09-12,Telangana,Dengue,0,0
2016-10-03,Telangana,Dengue,13,0
2016-10-31,Telangana,Dengue,14,2
2021-11-22,Telangana,Dengue,9,0
2014-08-25,Telangana,Food Poisoning,11,0
2014-09-01,Telangana,Food Poisoning,20,0
2014-09-08,Telangana,Food Poisoning,15,0
2015-03-30,Telangana,Food Poisoning,40,0
2015-05-04,Telangana,Food Poisoning,0,0
2015-05-25,Telangana,Food Poisoning,0,0
2015-06-22,Telangana,Food Poisoning,15,0
2015-07-06,Telangana,Food Poisoning,33,0
2015-08-31,Telangana,Food Poisoning,400,0
2015-09-28,Telangana,Food Poisoning,97,0
2015-10-05,Telangana,Food Poisoning,156,0
2015-11-02,Telangana,Food Poisoning,36,0
2015-12-21,Telangana,Food Poisoning,66,0
2016-01-04,Telangana,Food Poisoning,27,0
2016-01-25,Telangana,Food Poisoning,10,0
2016-02-01,Telangana,Food Poisoning,61,0
2016-02-22,Telangana,Food Poisoning,26,0
2016-03-07,Telangana,Food Poisoning,65,0
2016-05-09,Telangana,Food Poisoning,90,0
2016-05-23,Telangana,Food Poisoning,18,0
2016-06-20,Telangana,Food Poisoning,60,0
2016-06-27,Telangana,Food Poisoning,57,0
2016-07-18,Telangana,Food Poisoning,40,0
2016-07-25,Telangana,Food Poisoning,106,0
2016-08-01,Telangana,Food Poisoning,32,0
2016-08-22,Telangana,Food Poisoning,94,0
2016-09-26,Telangana,Food Poisoning,45,0
2016-11-14,Telangana,Food Poisoning,104,0
2016-12-05,Telangana,Food Poisoning,80,0
2017-02-06,Telangana,Food Poisoning,28,0
2017-02-13,Telangana,Food Poisoning,11,0
2017-03-20,Telangana,Food Poisoning,0,0
2019-12-30,Telangana,Food Poisoning,184,0
2020-06-01,Telangana,Food Poisoning,22,0
2015-06-01,Telangana,Malaria,24,1
2016-08-22,Telangana,Malaria,18,0
2017-04-03,Telangana,Viral Hepatitis,0,0
2014-02-10,Tripura,Acute Diarrhoeal Disease,30,0
2014-02-24,Tripura,Acute Diarrhoeal Disease,80,0
2014-12-22,Tripura,Acute Diarrhoeal Disease,12,1
2015-04-13,Tripura,Acute Diarrhoeal Disease,30,0
2017-02-06,Tripura,Acute Diarrhoeal Disease,23,0
2018-03-12,Tripura,Acute Diarrhoeal Disease,9,0
2022-11-28,Tripura,Acute Diarrhoeal Disease,9,1
2013-08-12,Tripura,Acute Encephalitis Syndrome,0,0
2015-06-22,Tripura,Acute Encephalitis Syndrome,22,3
2013-04-08,Tripura,Acute Febrile Illness,29,3
2015-04-06,Tripura,Chickenpox,0,0
2018-03-12,Tripura,Chickenpox,15,0
2013-05-06,Tripura,Food Poisoning,72,0
2013-11-11,Tripura,Food Poisoning,44,0
2014-01-13,Tripura,Food Poisoning,37,2
2014-08-04,Tripura,Food Poisoning,98,0
2014-09-01,Tripura,Food Poisoning,47,0
2014-10-20,Tripura,Food Poisoning,28,0
2014-12-01,Tripura,Food Poisoning,31,0
2015-09-28,Tripura,Food Poisoning,115,0
2017-02-06,Tripura,Food Poisoning,28,0
2017-11-27,Tripura,Food Poisoning,0,2
2017-02-27,Tripura,Gastroenteritis,6,1
2019-08-12,Tripura,Hepatitis A And E,43,0
2014-05-19,Tripura,Malaria,151,1
2014-06-16,Tripura,Malaria,828,24
2014-06-23,Tripura,Malaria,4582,44
2014-07-14,Tripura,Malaria,8650,0
2015-01-12,Tripura,Measles,12,0
2015-04-20,Tripura,Measles,37,0
2015-06-22,Tripura,Measles,5,0
2017-11-06,Tripura,Scrub Typhus,19,0
2013-04-15,Uttar Pradesh,Acute Diarrhoeal Disease,12,0
2013-06-24,Uttar Pradesh,Acute Diarrhoeal Disease,20,0
