date,total_deaths,month,week_of_year,year,month_sin,month_cos,week_sin,week_cos,is_monsoon,is_winter,lag_1,lag_2,lag_4,lag_8,rolling_mean_4,rolling_mean_8,rolling_std_4,rolling_max_4,state_Andaman And Nicobar Islands,state_Andhra Pradesh,state_Arunachal Pradesh,state_Assam,state_Bihar,state_Chandigarh,state_Chhattisgarh,state_Dadra And Nagar Haveli And Daman And Diu,state_Delhi,state_Goa,state_Gujarat,state_Haryana,state_Himachal Pradesh,state_Jammu And Kashmir,state_Jharkhand,state_Karnataka,state_Kerala,state_Lakshadweep,state_Madhya Pradesh,state_Maharashtra,state_Manipur,state_Meghalaya,state_Mizoram,state_Nagaland,state_Odisha,state_Puducherry,state_Punjab,state_Rajasthan,state_Sikkim,state_Tamil Nadu,state_Telangana,state_Tripura,state_Uttar Pradesh,state_Uttarakhand,state_West Bengal,disease_Acute Diarrhoeal Disease,disease_Acute Encephalitis Syndrome,disease_Acute Febrile Illness,disease_Acute Flaccid Paralysis,disease_Alcohol Poisoning,disease_Anthrax,disease_CCHF,disease_COVID-19,disease_Chandipura Viral Encephalitis,disease_Chickenpox,disease_Chikungunya,disease_Cholera,disease_Dengue,disease_Dengue And Chikungunya,disease_Diphtheria,disease_Fever With Rash,disease_Food Poisoning,disease_Gastroenteritis,disease_Hepatitis A And E,disease_Hepatitis B,disease_Influenza H1N1,disease_Kala-Azar,disease_Leptospirosis,disease_Malaria,disease_Measles,disease_Mumps,disease_Mushroom Poisoning,disease_Rabies,disease_Scrub Typhus,disease_Typhoid Fever,disease_Viral Hepatitis,disease_Zika Virus Disease,target
2018-02-05,0,2,6,2018,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0
2018-02-12,0,2,7,2018,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0
2018-02-19,0,2,8,2018,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311558,0,1,42.0,0.0,0.0,0.0,10.5,5.25,20.999999999999986,42.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.0
2018-02-26,0,2,9,2018,0.8660254037844386,0.5000000000000001,0.8854560256532098,0.4647231720437686,0,1,27.0,42.0,0.0,0.0,17.25,8.625,20.838665984174693,42.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0
2018-03-26,0,3,13,2018,1.0,6.123233995736766e-17,1.0,-1.6081226496766366e-16,0,0,168.0,27.0,0.0,0.0,59.25,29.625,74.55367194176287,168.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0
2018-04-02,0,4,14,2018,0.8660254037844387,-0.49999999999999983,0.992708874098054,-0.12053668025532288,0,0,46.0,168.0,42.0,0.0,70.75,35.375,65.34714989959394,168.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0
2018-04-09,0,4,15,2018,0.8660254037844387,-0.49999999999999983,0.9709418174260521,-0.2393156642875575,0,0,28.0,46.0,27.0,0.0,67.25,38.875,67.73170109581874,168.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0
2018-06-11,0,6,24,2018,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,1,0,19.0,28.0,168.0,0.0,65.25,41.25,69.41361537911709,168.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0
2018-09-17,0,9,38,2018,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,1,0,53.0,19.0,46.0,0.0,36.5,47.875,15.716233645501712,53.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0
2018-11-05,0,11,45,2018,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407953,0,1,35.0,53.0,28.0,42.0,33.75,52.25,14.407752542757436,53.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0
2018-12-03,0,12,49,2018,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,0,1,36.0,35.0,19.0,27.0,35.75,51.5,13.889444433333779,53.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0
2019-03-04,0,3,10,2019,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,0,0,39.0,36.0,53.0,168.0,40.75,53.0,8.341662504161468,53.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0
2019-04-22,0,4,17,2019,0.8660254037844387,-0.49999999999999983,0.8854560256532099,-0.4647231720437685,0,0,133.0,39.0,35.0,46.0,60.75,48.625,48.19664580307085,133.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0
2019-05-20,2,5,21,2019,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,0,0,42.0,133.0,36.0,28.0,62.5,48.125,47.06378650300038,133.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0
2019-06-24,0,6,26,2019,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,1,0,39.0,42.0,39.0,19.0,63.25,49.5,46.521500405726385,133.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.0
2019-07-08,0,7,28,2019,-0.4999999999999998,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,1,0,35.0,39.0,133.0,53.0,62.25,51.5,47.253747646791645,133.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0
2019-09-30,0,9,40,2019,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232,1,0,296.0,35.0,42.0,35.0,103.0,81.875,128.69861434115495,296.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0
2019-10-28,0,10,44,2019,-0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548,0,0,38.0,296.0,39.0,36.0,102.0,82.25,129.34450123604017,296.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0
2019-12-16,0,12,51,2019,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,0,1,91.0,38.0,35.0,39.0,115.0,89.125,123.3774695801466,296.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0
2020-02-03,0,2,6,2020,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,0,1,60.0,91.0,296.0,133.0,121.25,91.75,118.511251223952,296.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0
2020-07-13,0,7,29,2020,-0.4999999999999998,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,1,0,13.0,60.0,38.0,42.0,50.5,76.75,33.13105290609803,91.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.0
2021-07-19,3,7,29,2021,-0.4999999999999998,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,1,0,99.0,13.0,91.0,39.0,65.75,83.875,38.981833375732,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0
2022-05-02,0,5,18,2022,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,0,0,41.0,99.0,60.0,35.0,53.25,84.125,36.09593698280551,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0
2022-05-30,2,5,22,2022,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,0,0,30.0,41.0,13.0,296.0,45.75,83.5,37.3217988133834,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
2022-06-06,0,6,23,2022,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,1,0,21.0,30.0,99.0,38.0,47.75,49.125,35.131894341182345,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0
2022-10-17,0,10,42,2022,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,0,0,10.0,21.0,41.0,91.0,25.5,45.625,13.178264933847204,41.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
2022-10-24,0,10,43,2022,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,0,0,32.0,10.0,30.0,60.0,23.25,38.25,10.04572877727977,32.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0
2023-03-20,0,3,12,2023,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,0,0,5.0,32.0,21.0,13.0,17.0,31.375,12.027745701779153,32.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0
2023-05-22,1,5,21,2023,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,0,0,22.0,5.0,10.0,99.0,17.25,32.5,12.148388096094624,32.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0
2023-06-12,0,6,24,2023,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,1,0,32.0,22.0,32.0,41.0,22.75,24.125,12.737739202857005,32.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0
2023-06-26,0,6,26,2023,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,1,0,23.0,32.0,5.0,30.0,20.5,21.875,11.269427669584655,32.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0
2023-07-17,0,7,29,2023,-0.4999999999999998,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,1,0,31.0,23.0,22.0,21.0,27.0,22.0,5.228129047119395,32.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.0
2023-08-14,0,8,33,2023,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,1,0,27.0,31.0,32.0,10.0,28.25,22.75,4.112987559751048,32.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0
2023-08-28,0,8,35,2023,-0.8660254037844384,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691,1,0,93.0,27.0,23.0,32.0,43.5,33.125,33.16122233372387,93.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0
2023-09-04,0,9,36,2023,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,1,0,27.0,93.0,31.0,5.0,44.5,32.5,32.3882694814033,93.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.0
2023-09-18,0,9,38,2023,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,1,0,127.0,27.0,27.0,22.0,68.5,47.75,49.889878733065686,127.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0
2023-10-23,0,10,43,2023,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,0,0,143.0,127.0,93.0,32.0,97.5,62.875,51.41659913555803,143.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0
2023-11-06,0,11,45,2023,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407953,0,1,38.0,143.0,27.0,23.0,83.75,63.625,59.706923105002375,143.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.0
2023-11-27,0,11,48,2023,-0.5000000000000004,0.8660254037844384,-0.4647231720437684,0.88545602565321,0,1,36.0,38.0,127.0,31.0,86.0,65.25,56.96197562116913,143.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0
2024-01-01,0,1,1,2024,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,0,1,97.0,36.0,143.0,27.0,78.5,73.5,51.47491298357547,143.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0
2024-02-26,0,2,9,2024,0.8660254037844386,0.5000000000000001,0.8854560256532098,0.4647231720437686,0,1,30.0,97.0,38.0,93.0,50.25,73.875,31.351501824739856,97.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.0
2024-03-11,1,3,11,2024,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,0,0,22.0,30.0,36.0,27.0,46.25,65.0,34.31593410259049,97.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0
2024-03-25,0,3,13,2024,1.0,6.123233995736766e-17,1.0,-1.6081226496766366e-16,0,0,216.0,22.0,97.0,127.0,91.25,88.625,89.70832365691231,216.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.0
2024-04-08,0,4,15,2024,0.8660254037844387,-0.49999999999999983,0.9709418174260521,-0.2393156642875575,0,0,23.0,216.0,30.0,143.0,72.75,75.625,95.5662946161808,216.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0
2024-04-15,0,4,16,2024,0.8660254037844387,-0.49999999999999983,0.9350162426854148,-0.35460488704253545,0,0,230.0,23.0,22.0,38.0,122.75,86.5,115.90046016589694,230.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0
2024-04-29,0,4,18,2024,0.8660254037844387,-0.49999999999999983,0.8229838658936565,-0.5680647467311557,0,0,46.0,230.0,216.0,36.0,128.75,87.5,109.3842615126448,230.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0
2024-05-06,0,5,19,2024,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.6631226582407951,0,0,15.0,46.0,23.0,97.0,78.5,84.875,101.85119865110408,230.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0
2024-05-20,1,5,21,2024,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,0,0,48.0,15.0,230.0,30.0,84.75,78.75,98.00467675915607,230.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
2024-05-27,0,5,22,2024,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,0,0,83.0,48.0,46.0,22.0,48.0,85.375,27.796882319185855,83.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0
2024-06-10,0,6,24,2024,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,1,0,18.0,83.0,15.0,216.0,41.0,84.875,31.717503054307418,83.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0
2024-06-17,0,6,25,2024,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,1,0,72.0,18.0,48.0,23.0,55.25,66.875,28.814059068447825,83.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0
2024-06-24,0,6,26,2024,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,1,0,34.0,72.0,83.0,230.0,51.75,68.25,30.77201109233303,83.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.0
2024-07-08,0,7,28,2024,-0.4999999999999998,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,1,0,98.0,34.0,18.0,46.0,55.5,51.75,36.27211968808367,98.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0
2024-07-15,0,7,29,2024,-0.4999999999999998,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,1,0,59.0,98.0,72.0,15.0,65.75,53.375,26.663020584072374,98.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.0
2024-08-05,3,8,32,2024,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,1,0,64.0,59.0,34.0,48.0,63.75,59.5,26.335970332101564,98.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
2024-08-19,0,8,34,2024,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,1,0,145.0,64.0,98.0,83.0,91.5,71.625,39.652658590986476,145.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0
2024-08-26,0,8,35,2024,-0.8660254037844384,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691,1,0,200.0,145.0,59.0,18.0,117.0,86.25,67.93624462194929,200.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0
